Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions,Conversion_Rate,Revenue,Target_Audience
CAM-468,Summer Sale,TV,2024-11-11,2024-11-21,232740,75305,3140,315,0.10040861490653367,2496060,18-24
CAM-469,New Year Sale,Email,2024-06-24,2024-07-14,477243,173636,7242,798,0.11027323286302997,7770126,25-34
CAM-470,Influencer Promo,Influencer,2024-10-10,2024-10-25,10138,444030,18520,1192,0.06439855084497317,6167408,55+
CAM-471,New Year Sale,Social Media,2024-03-21,2024-04-05,403574,477963,19935,2088,0.10477284543825205,17257320,25-34
CAM-472,TV Campaign X,App,2024-04-23,2024-05-22,129619,93791,3912,544,0.1391444538746621,1626560,55+
CAM-473,Influencer Promo,Social Media,2024-02-09,2024-03-04,478466,164034,6841,1061,0.1552118846517277,6998356,55+
CAM-474,Holiday Discount,App,2024-10-27,2024-11-12,357520,483108,20150,3137,0.15569625488778435,15678726,35-44
CAM-475,Summer Sale,TV,2024-08-11,2024-09-07,109931,484058,20190,2503,0.12402040028493591,11951825,25-34
CAM-476,Summer Sale,App,2024-11-13,2024-11-23,433870,75533,3150,575,0.1827847594988943,3245875,25-34
CAM-477,Email Campaign A,Influencer,2024-12-14,2025-01-01,166951,192256,8019,1340,0.1671334125150997,4101740,35-44
CAM-478,New Year Sale,Email,2024-04-24,2024-05-08,353676,481128,20068,3135,0.1562686606457526,17201745,45-54
CAM-479,Social Media Blitz,App,2024-07-04,2024-07-12,327922,370735,15463,464,0.030008993902482912,2521840,25-34
CAM-480,Summer Sale,App,2024-11-18,2024-12-16,47772,146650,6116,129,0.021238033199536877,470076,18-24
CAM-481,Summer Sale,Email,2024-02-25,2024-03-15,68478,136060,5675,330,0.058240509895185144,674850,35-44
CAM-482,TV Campaign X,Influencer,2024-02-09,2024-03-07,467569,154696,6452,899,0.1394342469044214,8046949,25-34
CAM-483,App Promo,Social Media,2024-12-19,2025-01-10,36762,306338,12777,1201,0.09401554799885826,8946249,45-54
CAM-484,TV Campaign X,App,2024-02-09,2024-02-17,154355,377047,15726,1453,0.09243312667387613,5348493,25-34
CAM-485,TV Campaign X,Email,2024-12-12,2024-12-29,204994,398605,16625,2979,0.17922563988133047,12508821,55+
CAM-486,App Promo,TV,2024-08-24,2024-09-09,180492,366447,15284,2769,0.181201312663731,21509592,18-24
CAM-487,New Year Sale,Email,2024-10-15,2024-11-05,327712,247188,10310,1893,0.18365154752964544,15976920,35-44
CAM-488,Influencer Promo,TV,2024-09-18,2024-10-11,357234,381047,15893,1215,0.07649805377270492,11704095,55+
CAM-489,Black Friday Deal,Influencer,2024-08-03,2024-08-17,292363,334535,13953,2014,0.14439004629306712,7149700,45-54
CAM-490,Social Media Blitz,Social Media,2024-05-26,2024-06-19,329313,242501,10114,696,0.06889397262938654,3636600,55+
CAM-491,Summer Sale,Email,2024-12-01,2024-12-30,84965,412010,17185,933,0.05430976995340096,1489068,55+
CAM-492,Email Campaign A,App,2024-06-16,2024-07-01,187912,325146,13561,721,0.05323384232252647,5085934,45-54
CAM-493,Social Media Blitz,Influencer,2024-04-01,2024-04-15,185767,302675,12624,1029,0.08157937175544694,2577645,55+
CAM-494,Influencer Promo,Email,2024-12-18,2025-01-07,246281,188887,7878,767,0.09739237156036792,5727956,35-44
CAM-495,App Promo,App,2024-02-28,2024-03-23,94754,9986,416,70,0.16957085078991233,576520,25-34
CAM-496,Social Media Blitz,Email,2024-02-28,2024-03-27,87988,299442,12489,519,0.041580396825088184,1323969,55+
CAM-497,Summer Sale,TV,2024-10-30,2024-11-25,461558,268625,11204,1706,0.15228665253108095,13395512,35-44
CAM-498,Social Media Blitz,Email,2024-06-17,2024-07-13,160023,323552,13495,1560,0.11566188455407497,3820440,25-34
CAM-499,Black Friday Deal,Email,2024-09-25,2024-10-22,142379,205339,8564,615,0.07183016168167865,4276095,25-34
CAM-500,App Promo,Email,2024-12-28,2025-01-15,90388,126950,5295,575,0.10870752521590844,5437200,55+
CAM-501,Social Media Blitz,Influencer,2024-02-14,2024-03-10,362912,415051,17311,1280,0.07398957255986409,11573760,35-44
CAM-502,Summer Sale,Email,2024-12-10,2024-12-30,307572,130355,5437,692,0.12729475194289508,2532028,55+
CAM-503,Summer Sale,App,2024-06-29,2024-07-22,249779,32798,1368,134,0.09809190611394397,1140206,45-54
CAM-504,Social Media Blitz,TV,2024-06-18,2024-07-15,364165,96649,4031,199,0.049592995234198176,1769707,25-34
CAM-505,New Year Sale,TV,2024-12-21,2024-12-30,390562,332031,13849,567,0.04098495342002541,4788315,55+
CAM-506,Email Campaign A,Email,2024-07-09,2024-08-07,216846,24477,1020,120,0.11840522277298345,446520,25-34
CAM-507,Product Launch,Influencer,2024-06-03,2024-06-16,180047,415482,17329,3161,0.18243434599149863,12406925,35-44
CAM-508,TV Campaign X,Influencer,2024-07-06,2024-07-29,142212,222400,9276,759,0.08191238358038341,6150936,18-24
CAM-509,App Promo,App,2024-01-07,2024-01-25,428058,222060,9262,1407,0.15194001930007217,10186680,55+
CAM-510,Product Launch,Email,2024-05-12,2024-05-27,298565,394959,16473,2282,0.13855904388915807,3450384,55+
CAM-511,Influencer Promo,TV,2024-08-22,2024-09-12,273852,441742,18425,3458,0.18767988457570658,4201470,25-34
CAM-512,Influencer Promo,Influencer,2024-02-14,2024-03-09,406846,394570,16457,2761,0.16777658311384536,22913539,35-44
CAM-513,Summer Sale,Email,2024-11-09,2024-12-06,422811,410105,17105,2086,0.12198894660298336,8663158,45-54
CAM-514,Influencer Promo,Influencer,2024-09-05,2024-09-24,86021,291479,12157,1680,0.13826548968213934,14196000,35-44
CAM-515,New Year Sale,Influencer,2024-01-31,2024-02-27,169380,409470,17079,3103,0.18170956398512628,8396718,55+
CAM-516,Email Campaign A,TV,2024-01-23,2024-02-06,54789,353754,14755,1356,0.09191338122564828,3480852,45-54
CAM-517,Influencer Promo,Social Media,2024-06-08,2024-06-28,458906,278586,11619,915,0.07882304705439994,1947120,35-44
CAM-518,Black Friday Deal,App,2024-12-28,2025-01-11,36086,313433,13073,286,0.02194599505433534,1289860,18-24
CAM-519,Email Campaign A,App,2024-06-06,2024-06-26,289003,320891,13384,2258,0.16877919335446356,20021686,25-34
CAM-520,New Year Sale,TV,2024-02-08,2024-02-21,17684,304471,12699,2084,0.1641765260726057,7012660,35-44
CAM-521,Product Launch,Influencer,2024-03-22,2024-04-20,101088,414415,17285,670,0.03880181325802726,4410610,35-44
CAM-522,Email Campaign A,Email,2024-12-21,2025-01-08,404423,339971,14180,1755,0.12383432860388606,10349235,18-24
CAM-523,Email Campaign A,Influencer,2024-09-14,2024-10-01,56099,111464,4649,481,0.10351670567003975,3231358,55+
CAM-524,Product Launch,TV,2024-07-24,2024-08-21,470712,136184,5680,234,0.041367637191640064,1638234,25-34
CAM-525,New Year Sale,App,2024-03-17,2024-04-14,76093,92051,3839,754,0.19650228087093025,4197518,35-44
CAM-526,Influencer Promo,Influencer,2024-01-12,2024-01-29,170761,155653,6492,380,0.05864525974340398,1421580,45-54
CAM-527,Summer Sale,App,2024-10-21,2024-11-18,320795,250300,10440,335,0.03210215241630101,1346700,35-44
CAM-528,App Promo,Email,2024-08-11,2024-08-30,23893,64722,2699,342,0.12707252831034374,2481552,25-34
CAM-529,Product Launch,App,2024-01-13,2024-02-06,76418,97036,4047,619,0.15299600188394588,760132,35-44
CAM-530,Product Launch,App,2024-02-15,2024-02-23,135074,233634,9744,251,0.025839820288493656,2349862,18-24
CAM-531,Product Launch,Social Media,2024-06-03,2024-06-30,375209,152595,6364,881,0.138569174970864,1140014,35-44
CAM-532,Product Launch,Social Media,2024-04-22,2024-05-13,140351,334104,13935,1613,0.11581253767126182,8523092,35-44
CAM-533,App Promo,Social Media,2024-08-20,2024-09-15,201083,253709,10582,408,0.03858770159750872,3923736,45-54
CAM-534,App Promo,App,2024-01-17,2024-02-10,48635,286696,11958,610,0.051054297850345175,4758610,18-24
CAM-535,Influencer Promo,TV,2024-12-25,2025-01-15,459331,146880,6126,748,0.12223537351689451,1434664,18-24
CAM-536,Social Media Blitz,App,2024-08-10,2024-09-04,105071,240419,10027,735,0.07334437043239192,1101030,35-44
CAM-537,Social Media Blitz,TV,2024-12-19,2025-01-17,481621,470741,19634,3708,0.1888968311572369,14123772,45-54
CAM-538,Holiday Discount,TV,2024-07-06,2024-07-24,475918,159692,6660,1114,0.16737324130712916,6640554,35-44
CAM-539,Product Launch,Social Media,2024-12-09,2024-12-28,350662,268031,11179,2202,0.19704209717245935,10523358,35-44
CAM-540,Product Launch,Influencer,2024-12-30,2025-01-27,378377,298946,12469,832,0.06674075101107452,2594176,25-34
CAM-541,Email Campaign A,Email,2024-06-11,2024-06-28,375795,90024,3754,730,0.19455025390363587,5395430,25-34
CAM-542,Social Media Blitz,Social Media,2024-11-21,2024-12-02,82805,493765,20595,2010,0.09762209656248043,2301450,45-54
CAM-543,Influencer Promo,Social Media,2024-03-14,2024-03-21,462170,250809,10461,863,0.08255338315647584,7716946,55+
CAM-544,Summer Sale,Influencer,2024-08-20,2024-08-29,431280,123639,5157,149,0.029062914854483583,829185,25-34
CAM-545,Holiday Discount,Email,2024-08-11,2024-09-08,394957,385392,16074,474,0.029497746414728472,565008,55+
CAM-546,Holiday Discount,App,2024-11-14,2024-12-09,351207,86938,3626,524,0.14456202607039786,3241988,18-24
CAM-547,Influencer Promo,App,2024-02-29,2024-03-29,274598,222813,9293,951,0.10242721899812504,7262787,25-34
CAM-548,Summer Sale,Social Media,2024-11-30,2024-12-13,293022,257100,10723,651,0.060773892686499034,6017193,25-34
CAM-549,Email Campaign A,Email,2024-08-09,2024-08-27,192170,389890,16262,2122,0.13051465513854188,7236020,45-54
CAM-550,App Promo,Social Media,2024-02-06,2024-02-27,203226,293193,12229,801,0.06551446128502002,2258820,55+
CAM-551,TV Campaign X,TV,2024-10-04,2024-10-15,154063,344933,14387,1783,0.12397371578199608,7067812,25-34
CAM-552,Social Media Blitz,Social Media,2024-07-14,2024-08-04,78344,89526,3734,316,0.08465757445688428,1112636,25-34
CAM-553,Product Launch,Social Media,2024-12-17,2024-12-31,377090,406062,16936,2849,0.16823940079012745,10165232,45-54
CAM-554,Influencer Promo,App,2024-08-29,2024-09-14,46593,488779,20387,3419,0.1677253089380203,23529558,45-54
CAM-555,Social Media Blitz,App,2024-11-19,2024-12-11,46304,51220,2136,226,0.10592307166203226,647942,55+
CAM-556,Product Launch,App,2024-08-06,2024-08-20,433602,313307,13068,1086,0.08314743968030282,9192990,18-24
CAM-557,TV Campaign X,TV,2024-07-10,2024-07-17,196292,401981,16766,1429,0.08526076338063703,12292258,18-24
CAM-558,TV Campaign X,App,2024-01-17,2024-02-04,123613,384270,16028,2645,0.16502861462027923,11106355,35-44
CAM-559,App Promo,Email,2024-01-12,2024-01-23,210410,348630,14541,1149,0.07907230690357017,8161347,25-34
CAM-560,New Year Sale,Influencer,2024-07-11,2024-07-20,497505,443486,18497,1065,0.05763068726723229,1320600,55+
CAM-561,TV Campaign X,Email,2024-01-22,2024-01-29,424299,80277,3348,117,0.03524390153755523,519480,25-34
CAM-562,Social Media Blitz,Email,2024-04-29,2024-05-09,28354,486494,20291,2110,0.10400476175919353,11881410,55+
CAM-563,Black Friday Deal,App,2024-07-28,2024-08-11,294334,488455,20373,2175,0.10678377780557155,20170950,55+
CAM-564,Black Friday Deal,Influencer,2024-11-01,2024-11-10,16142,371389,15490,2654,0.1713635678725233,16128358,55+
CAM-565,Product Launch,Influencer,2024-09-26,2024-10-12,431614,127332,5311,317,0.059822965360291525,1511456,25-34
CAM-566,Product Launch,Influencer,2024-07-10,2024-07-18,193043,239231,9978,883,0.088578429260312,7942585,45-54
CAM-567,New Year Sale,TV,2024-06-23,2024-07-10,314006,27931,1165,192,0.16551303300086437,1881984,25-34
CAM-568,Black Friday Deal,App,2024-10-11,2024-10-27,194482,94116,3925,660,0.16825224993481525,4903140,55+
CAM-569,Product Launch,Influencer,2024-07-22,2024-08-18,160575,256671,10705,955,0.08922999367617829,4397775,35-44
CAM-570,TV Campaign X,TV,2024-06-12,2024-07-02,135438,322777,13463,1381,0.10264232419160257,4381913,18-24
CAM-571,Product Launch,Social Media,2024-09-07,2024-09-20,58456,478918,19975,1489,0.07459146035287094,11268752,55+
CAM-572,Holiday Discount,Social Media,2024-08-14,2024-08-22,110167,56913,2373,445,0.1878598781154762,1602445,35-44
CAM-573,New Year Sale,TV,2024-01-07,2024-01-22,354179,255216,10645,440,0.04135587783348446,1609080,45-54
CAM-574,Influencer Promo,TV,2024-01-29,2024-02-20,280160,99776,4161,782,0.18807489614026462,5536560,55+
CAM-575,Summer Sale,App,2024-02-02,2024-02-21,274528,30991,1292,184,0.1430959613303618,1531800,35-44
CAM-576,Email Campaign A,App,2024-05-13,2024-05-28,203392,190917,7963,921,0.11568298748361162,2909439,55+
CAM-577,Summer Sale,Social Media,2024-03-19,2024-04-14,418288,109092,4550,117,0.02587863094120926,565110,25-34
CAM-578,Summer Sale,Influencer,2024-02-27,2024-03-08,112239,234577,9784,1033,0.1056073145279615,9620329,35-44
CAM-579,App Promo,Social Media,2024-01-26,2024-02-23,121431,191384,7982,745,0.09339465890049183,3999160,25-34
CAM-580,Influencer Promo,Influencer,2024-08-13,2024-08-29,352162,408777,17050,835,0.049019386155522066,1934695,25-34
CAM-581,Product Launch,Influencer,2024-10-11,2024-11-08,50510,415117,17314,2391,0.13815372863011827,13133763,35-44
CAM-582,App Promo,App,2024-01-04,2024-01-22,190005,242113,10098,1967,0.19480716332629144,4386410,18-24
CAM-583,Summer Sale,Email,2024-04-08,2024-05-01,293970,100556,4194,508,0.12119398599161453,1083564,35-44
CAM-584,Holiday Discount,Email,2024-02-08,2024-02-28,340170,330019,13765,2046,0.14865558975991025,17609922,18-24
CAM-585,Email Campaign A,TV,2024-09-27,2024-10-17,131668,161989,6756,218,0.03232108146188302,501618,55+
CAM-586,Summer Sale,App,2024-10-11,2024-10-19,252700,329264,13733,1307,0.09518005924705907,3803370,55+
CAM-587,Black Friday Deal,Influencer,2024-06-05,2024-07-02,428734,400204,16692,683,0.040944527329609265,6203006,35-44
CAM-588,Influencer Promo,Email,2024-03-15,2024-04-10,34045,377185,15732,2049,0.1303032503965719,18660243,55+
CAM-589,Influencer Promo,Influencer,2024-10-14,2024-10-31,191948,133467,5566,1051,0.18892678847854782,9427470,45-54
CAM-590,Influencer Promo,Email,2024-05-09,2024-05-31,495662,412472,17204,2393,0.13911999184489493,6977988,25-34
CAM-591,New Year Sale,Email,2024-06-23,2024-07-18,100102,385634,16084,544,0.033824548696595874,4349824,25-34
CAM-592,New Year Sale,Email,2024-03-24,2024-04-22,324063,223800,9334,782,0.08383991689731492,2937974,18-24
CAM-593,TV Campaign X,App,2024-01-22,2024-02-03,109441,131155,5470,651,0.11911940829935329,4859064,55+
CAM-594,Social Media Blitz,Social Media,2024-01-27,2024-02-21,168175,295374,12320,1140,0.09257739610398541,1342920,18-24
CAM-595,Email Campaign A,Influencer,2024-07-13,2024-07-24,259877,64778,2701,459,0.17005592188553104,3379158,25-34
CAM-596,App Promo,App,2024-12-02,2024-12-12,439404,50833,2120,353,0.16664078084779807,3418099,25-34
CAM-597,Product Launch,App,2024-08-23,2024-09-13,146917,289769,12086,1572,0.13012958361857987,1666320,55+
CAM-598,Summer Sale,App,2024-04-01,2024-04-11,227770,37088,1546,134,0.08722243012388696,1029254,45-54
CAM-599,Social Media Blitz,App,2024-01-21,2024-02-16,439890,215722,8997,593,0.06596054727738396,2309735,45-54
CAM-600,Product Launch,App,2024-10-29,2024-11-14,128325,439383,18326,715,0.03905737727836328,1133275,55+
CAM-601,App Promo,TV,2024-12-22,2025-01-19,29337,371081,15477,1298,0.08388158302757974,8856254,55+
CAM-602,Social Media Blitz,Influencer,2024-03-24,2024-04-02,163385,469507,19583,1848,0.09437105309738952,2834832,18-24
CAM-603,Product Launch,App,2024-09-18,2024-09-29,430159,201375,8399,1189,0.14164812651873326,5305318,55+
CAM-604,Holiday Discount,Influencer,2024-05-26,2024-06-07,350093,81361,3393,469,0.13846876837356323,2350159,45-54
CAM-605,New Year Sale,TV,2024-09-13,2024-10-10,272420,355373,14822,483,0.032619465135426254,2124234,55+
CAM-606,App Promo,TV,2024-02-27,2024-03-26,323295,140189,5847,532,0.09114667677760842,1678460,18-24
CAM-607,Email Campaign A,Influencer,2024-01-15,2024-01-29,420827,95265,3973,209,0.05272019609912515,1455894,18-24
CAM-608,Black Friday Deal,Email,2024-06-10,2024-06-23,153016,102718,4284,206,0.04822628695702503,1715774,18-24
CAM-609,Holiday Discount,Social Media,2024-06-11,2024-07-08,325031,327854,13674,2309,0.16891438695270428,18372713,18-24
CAM-610,New Year Sale,Email,2024-11-15,2024-12-01,91442,492642,20548,565,0.02754473900892636,3573625,35-44
CAM-611,Influencer Promo,Email,2024-10-07,2024-10-19,59847,99876,4165,397,0.09545291766238186,3778646,55+
CAM-612,New Year Sale,Email,2024-10-06,2024-10-26,68653,465270,19406,975,0.05027665803797328,5560425,25-34
CAM-613,Social Media Blitz,App,2024-01-12,2024-01-22,227144,35949,1499,267,0.17827943882212532,989502,55+
CAM-614,TV Campaign X,TV,2024-09-30,2024-10-19,263661,420763,17550,2110,0.12026729238950634,2112110,35-44
CAM-615,Holiday Discount,Email,2024-09-27,2024-10-23,328766,217954,9090,560,0.061648514547832656,5216960,18-24
CAM-616,Influencer Promo,TV,2024-07-26,2024-08-18,299954,335280,13984,1544,0.11043691168994776,3248576,35-44
CAM-617,Social Media Blitz,Influencer,2024-01-27,2024-02-25,87842,116541,4860,737,0.15166754474656086,2108557,45-54
CAM-618,App Promo,Social Media,2024-03-12,2024-03-25,394369,200691,8370,1610,0.1924612416054981,10093090,45-54
CAM-619,Email Campaign A,Influencer,2024-02-29,2024-03-10,282647,66842,2788,166,0.05968028076417542,1318538,55+
CAM-620,New Year Sale,Influencer,2024-05-24,2024-06-13,94761,493019,20563,3691,0.17951271898328214,34400120,55+
CAM-621,App Promo,App,2024-04-02,2024-04-11,440192,237930,9924,1867,0.18817474055014827,2682879,25-34
CAM-622,Influencer Promo,Social Media,2024-11-04,2024-11-15,398583,294134,12268,2269,0.18495569801577194,13264574,25-34
CAM-623,Social Media Blitz,Influencer,2024-01-08,2024-01-30,283734,152265,6351,853,0.13437458423514378,3522037,45-54
CAM-624,TV Campaign X,Influencer,2024-03-19,2024-04-17,151958,297253,12398,1653,0.13336771779824738,15010893,18-24
CAM-625,New Year Sale,Social Media,2024-01-27,2024-02-22,416082,135356,5645,522,0.09257791397308811,992322,35-44
CAM-626,Email Campaign A,Social Media,2024-06-22,2024-07-02,338768,417449,17411,2706,0.15543161881468182,17312988,25-34
CAM-627,TV Campaign X,Influencer,2024-02-19,2024-02-27,472115,249629,10412,1203,0.11563292330316777,9236634,25-34
CAM-628,Product Launch,Social Media,2024-07-17,2024-08-10,173864,217802,9084,1289,0.141938852821093,8415881,18-24
CAM-629,Social Media Blitz,Influencer,2024-12-14,2025-01-08,412980,395277,16487,1601,0.09712242269278319,12174004,18-24
CAM-630,App Promo,Influencer,2024-06-29,2024-07-24,266910,170582,7115,1079,0.15166936352776503,5306522,55+
CAM-631,New Year Sale,App,2024-01-24,2024-02-16,130356,268450,11197,1885,0.16840487316881883,3896295,35-44
CAM-632,New Year Sale,Email,2024-11-11,2024-12-01,227228,8849,369,17,0.0463585261885069,17442,18-24
CAM-633,Influencer Promo,Influencer,2024-02-15,2024-03-11,52727,17360,724,123,0.16992734880336105,976251,25-34
CAM-634,Email Campaign A,TV,2024-01-15,2024-02-12,350615,378216,15775,1849,0.11725337572225532,15280136,25-34
CAM-635,Black Friday Deal,Email,2024-06-01,2024-06-20,18068,258279,10772,1853,0.17203986363624038,15042654,45-54
CAM-636,Product Launch,Email,2024-08-09,2024-08-27,126923,99767,4161,406,0.09763430714138265,628082,18-24
CAM-637,TV Campaign X,Email,2024-07-24,2024-08-05,410511,266445,11113,980,0.08822728736894632,9562840,55+
CAM-638,Holiday Discount,App,2024-09-29,2024-10-26,444376,181872,7585,1401,0.18471093185310006,13862895,35-44
CAM-639,Holiday Discount,Influencer,2024-08-23,2024-09-02,21390,435179,18151,1183,0.06521046815871225,7497854,55+
CAM-640,New Year Sale,App,2024-12-05,2024-12-30,116752,59330,2474,425,0.17195821855150575,1759500,25-34
CAM-641,Influencer Promo,Influencer,2024-08-15,2024-09-06,423347,56707,2365,253,0.10712370305169275,2275988,55+
CAM-642,Summer Sale,App,2024-01-09,2024-01-28,366898,285833,11922,1341,0.11253717965922676,3473190,25-34
CAM-643,New Year Sale,App,2024-06-14,2024-06-24,348113,34084,1421,107,0.07552429066810713,939032,25-34
CAM-644,Holiday Discount,TV,2024-11-14,2024-12-13,156110,45387,1893,233,0.12314759611142284,1384719,25-34
CAM-645,Holiday Discount,App,2024-08-01,2024-08-24,455543,341960,14263,1120,0.07853801532971805,11196640,25-34
CAM-646,Product Launch,Social Media,2024-04-26,2024-05-25,234790,7642,318,8,0.027068494563497417,70384,25-34
CAM-647,App Promo,TV,2024-12-09,2024-12-16,349208,309281,12900,889,0.06895974896198409,4259199,45-54
CAM-648,Summer Sale,App,2024-03-12,2024-04-05,31281,478048,19939,421,0.021148227813186322,992297,55+
CAM-649,New Year Sale,Email,2024-03-04,2024-03-30,64189,191633,7993,1567,0.1961038616702342,14247164,45-54
CAM-650,Product Launch,Social Media,2024-07-23,2024-08-15,272093,329404,13739,2663,0.19383449776755457,11251175,45-54
CAM-651,Influencer Promo,Social Media,2024-07-27,2024-08-17,320655,151510,6319,575,0.09112795354501492,1989500,18-24
CAM-652,Product Launch,Social Media,2024-03-12,2024-03-29,132115,315586,13163,1989,0.15110675378113628,19366893,18-24
CAM-653,New Year Sale,TV,2024-10-03,2024-10-31,18605,370205,15441,1269,0.0822450977138765,4730832,18-24
CAM-654,Social Media Blitz,App,2024-09-30,2024-10-19,372462,401210,16734,2356,0.14079676827547571,18202456,35-44
CAM-655,Black Friday Deal,App,2024-11-15,2024-11-22,404597,259511,10824,1785,0.16497740774827624,15138585,18-24
CAM-656,New Year Sale,Email,2024-12-03,2024-12-26,469850,392988,16391,3121,0.19041612404460334,23189030,55+
CAM-657,Email Campaign A,Email,2024-04-04,2024-04-16,291954,366719,15295,1407,0.09203820965294097,5788398,45-54
CAM-658,Holiday Discount,Social Media,2024-06-14,2024-06-24,259415,268957,11218,1806,0.1609936369320886,2918496,55+
CAM-659,Summer Sale,Email,2024-02-01,2024-02-27,165394,360171,15022,1019,0.06786712111378139,4732236,18-24
CAM-660,Summer Sale,TV,2024-01-11,2024-02-02,51869,390633,16293,3230,0.19825981468285672,23943990,35-44
CAM-661,App Promo,App,2024-10-27,2024-11-17,42955,89381,3728,91,0.024638527777583207,200473,35-44
CAM-662,Black Friday Deal,Social Media,2024-08-04,2024-08-25,71388,254880,10631,1367,0.12863518517020178,4873355,45-54
CAM-663,Email Campaign A,Email,2024-10-15,2024-10-27,251324,322420,13448,1865,0.1387110766972389,7784510,55+
CAM-664,Holiday Discount,TV,2024-04-11,2024-05-02,20207,308387,12862,1850,0.1438482002733432,7549850,25-34
CAM-665,Summer Sale,TV,2024-09-23,2024-10-13,228401,198984,8299,345,0.04166976418203602,1252350,55+
CAM-666,Email Campaign A,Email,2024-08-01,2024-08-18,470844,65272,2722,514,0.18893536102516348,2138754,18-24
CAM-667,Product Launch,App,2024-06-27,2024-07-10,169292,178123,7429,390,0.0526129902290149,2075190,25-34
CAM-668,App Promo,Email,2024-03-28,2024-04-12,487266,477070,19898,2628,0.1320956125831714,25914708,35-44
CAM-669,New Year Sale,Social Media,2024-02-10,2024-03-03,215157,218808,9126,548,0.0600816942421553,3983412,45-54
CAM-670,New Year Sale,Email,2024-03-16,2024-03-27,32031,258091,10765,810,0.07529895506382876,6560190,45-54
CAM-671,Social Media Blitz,TV,2024-02-15,2024-03-12,473937,332762,13879,1642,0.1183625375110624,13753392,35-44
CAM-672,Holiday Discount,Email,2024-06-08,2024-06-24,352951,269064,11222,1067,0.09509481534162378,5418226,18-24
CAM-673,Email Campaign A,App,2024-03-20,2024-04-13,81312,111121,4634,226,0.048840608175771134,1537026,35-44
CAM-674,TV Campaign X,Influencer,2024-11-05,2024-11-14,69766,475435,19830,1006,0.05076855243575269,5181906,18-24
CAM-675,Summer Sale,Email,2024-03-26,2024-04-14,153521,81872,3414,325,0.09526606186930395,3221075,25-34
CAM-676,Influencer Promo,App,2024-04-01,2024-04-18,361977,348276,14526,2270,0.15631093608959012,8172000,35-44
CAM-677,Influencer Promo,App,2024-05-27,2024-06-19,197771,269237,11229,2039,0.18163363643260194,14629825,18-24
CAM-678,New Year Sale,TV,2024-06-09,2024-07-07,247199,280049,11680,410,0.035142979206688914,683060,25-34
CAM-679,TV Campaign X,App,2024-07-20,2024-08-08,484469,126759,5287,479,0.09075870336069221,614557,35-44
CAM-680,Influencer Promo,App,2024-08-29,2024-09-10,246731,422567,17625,670,0.03804420147011779,4582800,45-54
CAM-681,Black Friday Deal,App,2024-12-18,2025-01-10,245841,298125,12434,285,0.02298664651386762,1301025,35-44
CAM-682,Black Friday Deal,App,2024-01-02,2024-01-21,121041,341047,14225,1978,0.1391093628759122,11062954,55+
CAM-683,Holiday Discount,Social Media,2024-08-12,2024-09-06,126185,337965,14096,1810,0.1284408995539858,4461650,35-44
CAM-684,TV Campaign X,Social Media,2024-10-15,2024-11-11,187164,376344,15697,774,0.04934344048667952,7214454,55+
CAM-685,Black Friday Deal,TV,2024-08-20,2024-09-14,466887,87289,3640,225,0.062086309956751545,1290150,25-34
CAM-686,Black Friday Deal,Email,2024-03-17,2024-04-02,20350,121506,5068,122,0.02426739565601331,885354,35-44
CAM-687,New Year Sale,App,2024-04-25,2024-05-04,237230,482237,20114,3425,0.1702904970249927,28653550,25-34
CAM-688,Influencer Promo,Email,2024-06-02,2024-06-22,373003,83513,3483,680,0.19544430728873927,3176960,25-34
CAM-689,Holiday Discount,Email,2024-04-12,2024-05-07,271570,418090,17438,773,0.04438271662304435,6479286,18-24
CAM-690,Email Campaign A,TV,2024-07-12,2024-07-23,78487,187003,7799,480,0.06166553847775366,3641760,25-34
CAM-691,Product Launch,App,2024-06-14,2024-06-25,158694,405890,16929,2984,0.17631371431044815,5944128,25-34
CAM-692,Summer Sale,App,2024-12-24,2025-01-19,133853,317660,13249,2474,0.1867634836321133,19440692,35-44
CAM-693,Summer Sale,Influencer,2024-03-30,2024-04-22,473479,264480,11031,1053,0.09553292890522587,3286413,35-44
CAM-694,App Promo,Email,2024-06-22,2024-07-19,325261,267043,11138,324,0.029112045008433344,1044252,45-54
CAM-695,Product Launch,Email,2024-05-01,2024-05-17,245062,492790,20554,556,0.027090530064707494,3070232,18-24
CAM-696,Product Launch,Social Media,2024-05-22,2024-06-02,461610,196758,8206,1011,0.12331097589242189,4234068,25-34
CAM-697,Summer Sale,Influencer,2024-04-15,2024-04-25,243077,493067,20565,1865,0.09072111960077224,7902005,18-24
CAM-698,Summer Sale,Social Media,2024-10-31,2024-11-12,373228,336356,14029,352,0.025157436963977813,1807872,55+
CAM-699,Email Campaign A,Social Media,2024-12-25,2025-01-04,33782,138498,5776,721,0.12498543061626023,968303,25-34
CAM-700,TV Campaign X,Social Media,2024-11-12,2024-11-25,300598,259024,10803,238,0.022034456586024046,1357552,18-24
CAM-701,TV Campaign X,TV,2024-05-02,2024-05-15,340048,135970,5671,917,0.16172695246686913,5339691,45-54
CAM-702,Email Campaign A,TV,2024-01-09,2024-02-02,139936,95009,3962,297,0.07515790808660688,1758240,45-54
CAM-703,Influencer Promo,Social Media,2024-09-18,2024-09-27,418808,204570,8532,232,0.02724644054166178,974632,25-34
